tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	108004538	0	live	LOC108004538		AZFa HERV15yq2 recombination region	AZFa distal HERV15 recombination region|azoospermia factor a human endogenous retroviral yq2 recombination region	Yq11	Y	NC_000024.10	13111541	13122314	plus	0		
9606	Homo sapiens	106128902	0	live	LOC106128902		AZFa HERV15yq1 recombination region	AZFa proximal HERV15 recombination region|azoospermia factor a human endogenous retroviral yq1 recombination region	Yq11	Y	NC_000024.10	12312195	12321471	plus	0		
9606	Homo sapiens	111162621	0	live	LOC111162621		DeltaNp63 promoter of tumor protein p63	P2 promoter of TP63		3	NC_000003.12	189786613	189789801	plus	0		
9606	Homo sapiens	110011217	0	live	LOC110011217		hereditary persistence of fetal hemoglobin-1 and -2 3' breakpoint enhancers	HPFH-1 enhancer|HPFH-2 enhancer|HPFH2 element	11p15.4	11	NC_000011.10	5147154	5160466	plus	0		
9606	Homo sapiens	106694315	0	live	LOC106694315		MPO proximal enhancer and promoter region			17	NC_000017.11	58279588	58282434	plus	0		
9606	Homo sapiens	106014249	0	live	LOC106014249		PAX6 upstream regulatory region		11p13	11	NC_000011.10	31811105	31827240	plus	0		
9606	Homo sapiens	106146151	0	live	LOC106146151		int22h-2 recombination region	F8 int22h-2 recombination region|factor VIII intron 22 homologous region 2 recombination region|intron 22 homologous region 2 recombination region	Xq28	X	NC_000023.11	155376510	155386062	plus	0		
9606	Homo sapiens	106146150	0	live	LOC106146150		int22h-1 recombination region	F8 int22h-1 recombination region|factor VIII intron 22 homologous region 1 recombination region|intron 22 homologous region 1 recombination region	Xq28	X	NC_000023.11	154880819	154890330	plus	0		
9606	Homo sapiens	109614541	0	live	FRA10B		fragile site, BrdU type, rare, fra(10)(q25.2)	FRA10B repeat instability region|fragile site, BrdU type, rare, fra(10)(q25.2) repeat instability region	10q25.2	10	NC_000010.11	111241825	111242928	plus	0		
9606	Homo sapiens	111216273	0	live	LOC111216273		ADH1B promoter			4	NC_000004.12	99321367	99321673	plus	0		
9606	Homo sapiens	111188163	0	live	LOC111188163		MSLN promoter region			16	NC_000016.10	759315	761164	plus	0		
9606	Homo sapiens	107963947	0	live	LOC107963947		BCR-ABL p200 breakpoint cluster region	BCR p200 breakpoint recombination region|BCR-ABL p200 Philadelphia chromosome recombination region|t(9;22)(q34;q11) p200 recombination region	22q11.23	22	NC_000022.11	23273727	23283976	plus	0		
9606	Homo sapiens	106736614	0	live	LOC106736614		RET 5' regulatory region			10	NC_000010.11	43072914	43077291	plus	0		
9606	Homo sapiens	107882129	0	live	LOC107882129		EDNRB proximal promoter region			13	NC_000013.11	77918760	77919832	plus	0		
9606	Homo sapiens	106113037	0	live	LOC106113037		NF1-REPc PRS1 recombination region	neurofibromin 1 medial repeat paralogous recombination site 1 recombination region	17q11.2	17	NC_000017.11	32062567	32067894	plus	0		
9606	Homo sapiens	106113036	0	live	LOC106113036		NF1-REPa PRS1 recombination region	NF1REP-P1-51 PRS1 recombination region|neurofibromin 1 proximal repeat paralogous recombination site 1 recombination region	17q11.2	17	NC_000017.11	30646572	30651773	plus	0		
9606	Homo sapiens	107966121	0	live	LOC107966121		BCR-ABL p195 breakpoint cluster region	BCR p195 Philadelphia chromosome recombination region|BCR p195 breakpoint recombination region|t(9;22)(q34;q11) e6a2 recombination region	22q11.23	22	NC_000022.11	23271593	23273080	plus	0		
9606	Homo sapiens	117204000	0	live	LOC117204000		ANPEP distal promoter	CD13/APN upstream promoter|aminopeptidase N myeloid and fibroblast promoter	15q	15	NC_000015.10	89814788	89815942	plus	0		
9606	Homo sapiens	111674470	0	live	LOC111674470	DHS+15.6kb	DNase I hypersensitive region 15.6 kb downstream of CFTR	CFTR +15.6 kb DNase I hypersensitive site|CFTR +15.6 kb enhancer-blocking insulator elements|CFTR 3' insulators|CFTR looping element IV|greater CFTR locus negative regulatory element NR10|greater CFTR locus silencer NR10		7	NC_000007.14	117682135	117684043	plus	0		
9606	Homo sapiens	109113859	0	live	LOC109113859		FGF1 promoter B	F1B promoter|FGF-1.B promoter		5	NC_000005.10	142686036	142686899	plus	0		
9606	Homo sapiens	109286555	0	live	FRA11A		fragile site, folic acid type, rare, fra(11)(q13.3)	C110rf80 repeat instability region|FRA11A repeat instability region|fragile site, folic acid type, rare, fra(11)(q13.3) repeat instability region	11q13.3	11	NC_000011.10	66744820	66744845	plus	0		
9606	Homo sapiens	108771182	0	live	LOC108771182		NF1-REPc PRS2 recombination region	neurofibromin 1 medial repeat paralogous recombination site 2 recombination region	17q11.2	17	NC_000017.11	32081933	32088243	plus	0		
9606	Homo sapiens	108771181	0	live	LOC108771181		NF1-REPa PRS2 recombination region	neurofibromin 1 proximal repeat paralogous recombination site 2 recombination region	17q11.2	17	NC_000017.11	30665828	30672143	plus	0		
9606	Homo sapiens	109029536	0	live	LOC109029536		junctophilin 3 repeat instability region	HDL2 repeat instability region|Huntington disease-like 2 repeat instability region|JPH3 repeat instability region	16q24.2	16	NC_000016.10	87604283	87604329	plus	0		
9606	Homo sapiens	106099063	0	live	LOC106099063		HBD recombination region	hemoglobin delta recombination region	11p15.5	11	NC_000011.10	5233984	5234365	plus	0		
9606	Homo sapiens	106099062	0	live	LOC106099062		HBB recombination region	hemoglobin beta recombination region	11p15.5	11	NC_000011.10	5226570	5228834	plus	0		
9606	Homo sapiens	110806265	0	live	MNS16A		MNS16A minisatellite promoter			5	NC_000005.10	1252328	1252986	plus	0		
9606	Homo sapiens	109029533	0	live	LOC109029533		cystatin B upstream repeat instability region	CSTB upstream repeat instability region|EPM1 repeat instability region|progressive myoclonus epilepsy repeat instability region	21q22.3	21	NC_000021.9	43776443	43776479	plus	0		
9606	Homo sapiens	108771184	0	live	LOC108771184		NF1-REPc UWA160-1 recombination region	NF1REP-M UWA160-1recombination region|neurofibromin 1 medial repeat UWA160-1 recombination region	17q11.2	17	NC_000017.11	32043102	32043185	plus	0		
9606	Homo sapiens	108771183	0	live	LOC108771183		NF1-REPa UWA160-1 recombination region	NF1REP-P UWA160-1 recombination region|NF1REP-P1-51 UWA160-1 recombination region|neurofibromin 1 proximal repeat UWA160-1 recombination region	17q11.2	17	NC_000017.11	30627078	30627162	plus	0		
9606	Homo sapiens	106010958	0	live	HBB-HS-111	HS-110, HS-111	beta-globin hypersensitive site -111		11p15	11	NC_000011.10	5380540	5381020	plus	0		
9606	Homo sapiens	108021846	0	live	LOC108021846		SOX9 promoter region			17	NC_000017.11	72120285	72122691	plus	0		
9606	Homo sapiens	106050103	0	live	LOC106050103		IDSP1 recombination region	IDS2 recombination region|iduronate 2-sulfatase pseudogene 1 recombination region	Xq27.3-q28	X	NC_000023.11	149526165	149528854	plus	0		
9606	Homo sapiens	106050102	0	live	LOC106050102		IDS recombination region	iduronate 2-sulfatase recombination region	Xq27.3-q28	X	NC_000023.11	149486745	149503070	plus	0		
9606	Homo sapiens	110673972	0	live	LOC110673972		CYP11B1 promoter			8	NC_000008.11	142879723	142881144	plus	0		
9606	Homo sapiens	110673974	0	live	LOC110673974		CYP2A6 5' regulatory region			19	NC_000019.10	40850426	40857190	plus	0		
9606	Homo sapiens	109610631	0	live	LOC109610631		aristaless related homeobox polyalanine expansion region	ARX polyalanine expansion region	Xp21.3	X	NC_000023.11	25013530	25013697	plus	0		
9606	Homo sapiens	109621227	0	live	LOC109621227		nuclear receptor coactivator 3 repeat instability region	AIB1 repeat instability region|NCOA3 repeat instability region	20q13.12	20	NC_000020.11	47651071	47651158	plus	0		
9606	Homo sapiens	106128906	0	live	LOC106128906	DEE 2	KLK2 upstream enhancer/promoter region	Sharpr-MPRA regulatory region 1578|distal enhancer element 2	19q13	19	NC_000019.10	50866420	50873464	plus	0		
9606	Homo sapiens	108410392	0	live	CNE9	ECS4, ECS4/CNE9	CNE9 enhancer downstream of SHOX	conserved non-coding element 9|evolutionarily conserved sequence 4	Xp22.33; Yp11.3	X	NC_000023.11	856168	874963	plus	0		
9606	Homo sapiens	108410392	0	live	CNE9	ECS4, ECS4/CNE9	CNE9 enhancer downstream of SHOX	conserved non-coding element 9|evolutionarily conserved sequence 4	Xp22.33; Yp11.3	Y	NC_000024.10	856168	874963	plus	0		
9606	Homo sapiens	106146152	0	live	LOC106146152		int22h-3 recombination region	F8 int22h-1 recombination region|factor VIII intron 22 homologous region 3 recombination region|intron 22 homologous region 3 recombination region	Xq28	X	NC_000023.11	155454648	155464204	plus	0		
9606	Homo sapiens	117204001	0	live	LOC117204001		ANPEP proximal promoter	CD13/APN downstream promoter|aminopeptidase N intestinal epithelial promoter	15q	15	NC_000015.10	89806536	89808328	plus	0		
9606	Homo sapiens	106633812	0	live	APOB-ICR		APOB intestinal control region (ICR)			2	NC_000002.12	21094585	21101784	plus	0		
9606	Homo sapiens	107197952	0	live	LOC107197952		NUP98-HOXA9 recombination region	t(7;11)(p15;p15) HOXA9 recombination region|t(7;11)(p15;p15) homeobox A9 recombination region	7p15.2	7	NC_000007.14	27163062	27169241	plus	0		
9606	Homo sapiens	107080646	0	live	LOC107080646	5'URS, hLCR	tyrosinase 5' upstream regulatory sequence		11q14.3	11	NC_000011.10	89167185	89169245	plus	0		
9606	Homo sapiens	110599582	0	live	LOC110599582		CEB1 minisatellite repeat instability region	D2S90 minisatellite repeat instability region	2q37.3	2	NC_000002.12	241803954	241809030	plus	0		
9606	Homo sapiens	110599570	0	live	LOC110599570		CYP2C19 promoter			10	NC_000010.11	94760741	94762704	plus	0		
9606	Homo sapiens	105941491	0	live	PAX6DRR	SIMO	PAX6 downstream regulatory region	VISTA enhancer hs234|ultraconserved element uc.325	11p13	11	NC_000011.10	31640805	31665798	plus	0		
9606	Homo sapiens	111240475	0	live	LOC111240475		HSD17B1 promoter			17	NC_000017.11	42552017	42552923	plus	0		
9606	Homo sapiens	110599592	0	live	LOC110599592		CYP3A5 promoter			7	NC_000007.14	99679916	99680749	plus	0		
9606	Homo sapiens	109611589	0	live	LOC109611589		runt related transcription factor 2 polyalanine expansion region	RUNX2 polyalanine expansion region	6p21.1	6	NC_000006.12	45422679	45422801	plus	0		
9606	Homo sapiens	109280160	0	live	FRA11B		fragile site, folic acid type, rare, fra(11)(q23.3)	CBL repeat instability region|Cbl proto-oncogene repeat instability region|FRA11B repeat instability region|fragile site, folic acid type, rare, fra(11)(q23.3) repeat instability region	11q23.3	11	NC_000011.10	119206290	119206323	plus	0	600651	
9606	Homo sapiens	109286563	0	live	LOC109286563		TBX21 promoter region			17	NC_000017.11	47731244	47733243	plus	0		
9606	Homo sapiens	108281159	0	live	LOC108281159		PATRR17 recombination region	palindromic AT-rich repeat chromosome 17 recombination region	17q11.2	17							
9606	Homo sapiens	106992256	0	live	LOC106992256		t(11;20)(p15;q11) topoisomerase (DNA) I recombination region	NUP98-TOP1 recombination region|t(11;20)(p15;q11) TOP1 recombination region	20q12-q13.1	20	NC_000020.11	41082685	41084304	plus	0		
9606	Homo sapiens	107648851	0	live	LOC107648851		meiotic recombination hotspot TAP2		6p21.3	6	NC_000006.12	32835539	32837694	plus	0		
9606	Homo sapiens	106780804	0	live	LOC106780804		tenascin XA (pseudogene) recombination region	TNXA recombination region	6p21.3	6	NC_000006.12	32008873	32013268	plus	0		
9606	Homo sapiens	106780803	0	live	LOC106780803		tenascin XB recombination region	TNXB recombination region	6p21.3	6	NC_000006.12	32041608	32046122	plus	0		
9606	Homo sapiens	108254682	0	live	LOC108254682		PAX5 promoter region			9	NC_000009.12	37034034	37034852	plus	0		
9606	Homo sapiens	111674471	0	live	LOC111674471	DHS+5.4kb, DHS+6.8kb, DHS+7.0kb, DHS+7.4kb	DNase I hypersensitive region 5.4 to 7.4 kb downstream of CFTR	CFTR +6.8 kb DNase I hypersensitive site|CFTR +6.8 kb enhancer-blocking insulator element		7	NC_000007.14	117672332	117674832	plus	0		
9606	Homo sapiens	108491832	0	live	LOC108491832		RAB36-BCR intergenic enhancer-blocking element 22-1	chromatin insulator 22-1	22q11	22	NC_000022.11	23178474	23178710	plus	0		
9606	Homo sapiens	112679198	0	live	LOC112679198		ABO +5.8 intron 1 enhancer		9q	9	NC_000009.12	133267998	133270594	plus	0		
9606	Homo sapiens	109461476	0	live	LOC109461476		GDF5 promoter region			20	NC_000020.11	35437929	35438683	plus	0		
9606	Homo sapiens	107126359	0	live	LOC107126359		NUP98-HOXD13 recombination region	t(2;11)(q31;p15) HOXD13 recombination region|t(2;11)(q31;p15) homeobox D13 recombination region	2q31.1	2	NC_000002.12	176084885	176084994	plus	0		
9606	Homo sapiens	107032760	0	live	LOC107032760		origin of replication in promoter/intron 1 of HPRT1			X	NC_000023.11	134460082	134465691	plus	0		
9606	Homo sapiens	109279247	0	live	LOC109279247		FGF21/FUT1 promoter region	CRISPRi-FlowFISH-validated FUT1 regulatory element	19q	19	NC_000019.10	48755127	48758666	plus	0		
9606	Homo sapiens	106799833	0	live	LOC106799833		CYP11B1 recombination region	cytochrome P450, family 11, subfamily B, polypeptide 1 recombination region	8q21	8	NC_000008.11	142874234	142879022	plus	0		
9606	Homo sapiens	111365204	0	live	LOC111365204	DHS6S1	CCNC and PRDM13 intergenic region DNase I hypersensitve site DHS6S1	DNase1 hypersensitivity, chromosome 6, site 1	6q	6	NC_000006.12	99592885	99593339	plus	0		
9606	Homo sapiens	111216288	0	live	LOC111216288		ADH4 promoter			4	NC_000004.12	99144269	99144591	plus	0		
9606	Homo sapiens	109433677	0	live	LOC109433677		BMP4 promoter region			14	NC_000014.9	53953395	53958769	plus	0		
9606	Homo sapiens	110599591	0	live	LOC110599591		CYP3A7 5' regulatory region	CYP3A7 promoter		7	NC_000007.14	99735093	99744505	plus	0		
9606	Homo sapiens	106736613	0	live	MCS+9.7	Enh1, Enh2, IVS+9494, RET+3	RET intron 1 enhancer	multispecies conserved sequence located 9.7 kb from the ATG of RET		10	NC_000010.11	43086364	43087263	plus	0		
9606	Homo sapiens	110594337	0	live	LOC110594337		B6.7 minisatellite repeat instability region		20q13.33	20	NC_000020.11	64129292	64136769	plus	0		
9606	Homo sapiens	111674475	0	live	LOC111674475	DHS11, E11	CFTR intron 11 enhancer	CFTR +109 kb DHS|CFTR DNase I hypersensitive site 11|CFTR looping element III		7	NC_000007.14	117587146	117589449	plus	0		
9606	Homo sapiens	109609706	0	live	LOC109609706		carbonic anhydrase 10 repeat instability region	CA10 repeat instability region|ERDA1 repeat instability region|expanded repeat domain, CAG/CTG repeat instability region	17q21.33-q22	17	NC_000017.11	51831668	51831732	plus	0		
9606	Homo sapiens	108353832	0	live	CNE-2		CNE-2 enhancer upstream of SHOX	conserved non-coding element -2	Xp22.33; Yp11.3	X	NC_000023.11	555875	556494	plus	0		
9606	Homo sapiens	108353832	0	live	CNE-2		CNE-2 enhancer upstream of SHOX	conserved non-coding element -2	Xp22.33; Yp11.3	Y	NC_000024.10	555875	556494	plus	0		
9606	Homo sapiens	108353830	0	live	CNE-5	uCNE5	CNE-5 enhancer upstream of SHOX	conserved non-coding element -5|upstream-CNE5 SHOX enhancer	Xp22.33; Yp11.3	X	NC_000023.11	437622	438215	plus	0		
9606	Homo sapiens	108353830	0	live	CNE-5	uCNE5	CNE-5 enhancer upstream of SHOX	conserved non-coding element -5|upstream-CNE5 SHOX enhancer	Xp22.33; Yp11.3	Y	NC_000024.10	437622	438215	plus	0		
9606	Homo sapiens	106627982	0	live	LOC106627982		GBAP1 recombination region	glucosidase, beta, acid pseudogene 1 recombination region	1q21	1	NC_000001.11	155213012	155218165	plus	0		
9606	Homo sapiens	106627981	0	live	LOC106627981		GBA recombination region	glucosidase, beta, acid recombination region	1q21	1	NC_000001.11	155233639	155240092	plus	0		
9606	Homo sapiens	106865368	0	live	LOC106865368		inversion(11)(p15q22) DEAD (Asp-Glu-Ala-Asp) box polypeptide 10 recombination region	DDX10-NUP98 recombination region|inv(11)(p15q22) DDX10 recombination region|inversion(11)(p15q22) DDX10 recombination region	11q22	11	NC_000011.10	108673359	108681778	plus	0		
9606	Homo sapiens	109286554	0	live	FRA12A		fragile site, folic acid type, rare, fra(12)(q13.1)	DIP2B repeat instability region|FRA12A repeat instability region|disco interacting protein 2 homolog B repeat instability region|fragile site, folic acid type, rare, fra(12)(q13.1) repeat instability region	12q13.1	12	NC_000012.12	50505002	50505053	plus	0		
9606	Homo sapiens	108175345	0	live	LOC108175345		GCG promoter region			2	NC_000002.12	162152135	162153856	plus	0		
9606	Homo sapiens	107303341	0	live	LOC107303341		3p25 IRAK2 Alu-mediated recombination region		3p25	3	NC_000003.12	10160532	10201782	plus	0		
9606	Homo sapiens	108353831	0	live	CNE-3		CNE-3 enhancer upstream of SHOX	conserved non-coding element -3	Xp22.33; Yp11.3	X	NC_000023.11	499544	499929	plus	0		
9606	Homo sapiens	108353831	0	live	CNE-3		CNE-3 enhancer upstream of SHOX	conserved non-coding element -3	Xp22.33; Yp11.3	Y	NC_000024.10	499544	499929	plus	0		
9606	Homo sapiens	111258526	0	live	LOC111258526		NOS1 1c alternate promoter			12	NC_000012.12	117439547	117439893	plus	0		
9606	Homo sapiens	109504727	0	live	LOC109504727		NOP56 ribonucleoprotein repeat instability region	NOP56 repeat instability region|SCA36 repeat instability region|spinocerebellar ataxia type 36 repeat instability region	20p13	20	NC_000020.11	2652733	2652775	plus	0		
9606	Homo sapiens	109029529	0	live	LOC109029529		HSD3B1 5' regulatory region			1	NC_000001.11	119504329	119507391	plus	0		
9606	Homo sapiens	110008579	0	live	LOC110008579		hereditary persistence of fetal hemoglobin-3 3' breakpoint enhancer	3' beta LTR enhancer|HPFH-3 3' enhancer	11p15.4	11	NC_000011.10	5193634	5194446	plus	0		
